-1.865798048675060272e-02,-2.800209447741508484e-02,3.375877160578966141e-03,3.486862033605575562e-02,1.838176138699054718e-02,1.782658882439136505e-02,2.924412023276090622e-03,-2.952150814235210419e-02,3.375654295086860657e-02,-1.781553588807582855e-02,7.350792735815048218e-02,8.631395548582077026e-02,4.181984812021255493e-02,-8.115200698375701904e-02,4.116385802626609802e-02,-1.256852447986602783e-01,-6.090719718486070633e-03,-2.710985206067562103e-02,-1.280579119920730591e-01,4.913230892270803452e-03,-2.922887681052088737e-03,6.590164452791213989e-02,-3.271299600601196289e-02,9.678978240117430687e-04,6.040751468390226364e-03,-6.240189075469970703e-02,-9.480798617005348206e-03,2.091693505644798279e-02,2.854073606431484222e-02,2.599111758172512054e-02,3.683800809085369110e-03,-4.517183452844619751e-02,-2.172371745109558105e-02,-7.933064550161361694e-02,2.016492544498760253e-06,2.394178509712219238e-02,-3.880747361108660698e-03,-1.974209211766719818e-02,5.458942055702209473e-02,4.722965508699417114e-02,6.607473641633987427e-02,-5.616248818114399910e-04,1.166296284645795822e-02,-1.912696659564971924e-02,-6.793838459998369217e-03,-1.874792948365211487e-02,3.219655528664588928e-02,6.127335131168365479e-02,-5.073239281773567200e-02,-3.924755379557609558e-03,3.106014057993888855e-02,-5.170912295579910278e-02,-4.771265760064125061e-02,4.560245573520660400e-02,4.180329665541648865e-02,-7.109985221177339554e-03,-4.318512976169586182e-02,-1.532288361340761185e-02,6.758518517017364502e-02,8.122613653540611267e-03,-1.387383788824081421e-02,1.800834201276302338e-02,-2.322668023407459259e-02,-6.153982505202293396e-02,1.012913510203361511e-02,4.614282026886940002e-02,4.356456547975540161e-02,5.449973419308662415e-02,-3.191170468926429749e-02,-2.415049262344837189e-02,-1.684782467782497406e-02,-7.345001399517059326e-02,7.183833979070186615e-03,5.719429999589920044e-02,-2.418030984699726105e-02,-2.117745950818061829e-02,6.092371884733438492e-03,-1.590648852288722992e-02,1.895906962454319000e-02,-1.673150435090065002e-02,1.096345018595457077e-02,6.990251690149307251e-02,-1.291053090244531631e-02,1.108654290437698364e-01,1.656458713114261627e-02,2.844028733670711517e-02,-1.283423881977796555e-02,7.308970391750335693e-02,-4.978451877832412720e-02,-3.855491057038307190e-02,-1.803404185920953751e-03,2.465142123401165009e-02,3.311326028779149055e-03,5.683736875653266907e-02,4.953307565301656723e-03,-5.412765964865684509e-02,-3.243752196431159973e-02,-4.283419251441955566e-02,3.044085390865802765e-02,-1.397021487355232239e-02,2.805697917938232422e-02,1.498890225775539875e-03,2.981565706431865692e-02,3.201712388545274734e-03,2.248471975326538086e-02,-2.124890498816967010e-02,-4.651163704693317413e-03,-4.597894102334976196e-02,-2.527477592229843140e-02,-1.036475878208875656e-02,1.974719204008579254e-02,3.220224520191550255e-03,-5.779605731368064880e-02,2.277270425111055374e-03,9.893845766782760620e-03,-3.220010548830032349e-03,3.804967924952507019e-02,-6.818547099828720093e-02,6.336539238691329956e-02,3.864820674061775208e-02,-2.737622149288654327e-02,-7.381960749626159668e-03,2.077132085105404258e-04,1.100935228168964386e-02,3.192957863211631775e-02,5.909508559852838516e-03,-7.568021863698959351e-02,1.033262442797422409e-02,-6.994321011006832123e-03,5.165370553731918335e-02,-3.653935343027114868e-02,2.107486501336097717e-02,3.521689400076866150e-02,-2.518452331423759460e-02,-3.682008385658264160e-02,6.906262598931789398e-03,1.746214739978313446e-02,5.814999714493751526e-02,1.563337258994579315e-02,-1.166545599699020386e-02,4.401814565062522888e-02,4.134828224778175354e-03,-5.602965131402015686e-03,1.211106777191162109e-02,-4.333188757300376892e-02,7.794768083840608597e-03,6.366267800331115723e-02,-1.339912228286266327e-02,-2.369227819144725800e-02,-2.861315011978149414e-02,3.713817149400711060e-02,8.085156977176666260e-02,-1.322200521826744080e-02,-2.379293553531169891e-02,-7.289043278433382511e-04,-2.432151930406689644e-03,-1.919383928179740906e-02,-1.649077050387859344e-02,-3.217824175953865051e-02,9.133735438808798790e-04,3.799402341246604919e-02,-6.418656557798385620e-02,9.884329885244369507e-02,-1.203283388167619705e-02,-2.348884008824825287e-02,-1.349158864468336105e-02,-2.479671314358711243e-02,-3.371851146221160889e-02,-1.075876411050558090e-02,-6.648585945367813110e-02,-1.162918750196695328e-02,9.923584759235382080e-03,-4.375194199383258820e-03,1.299665682017803192e-02,2.994093578308820724e-03,4.860323294997215271e-02,-6.331781297922134399e-02,-3.887141495943069458e-02,-1.688169874250888824e-02,-8.943592198193073273e-03,-7.572645321488380432e-03,5.462622642517089844e-02,-7.510253693908452988e-03,1.975587569177150726e-02,-2.541005238890647888e-02,1.358716003596782684e-02,-1.767847314476966858e-02,2.753011696040630341e-02,3.063309704884886742e-04,-2.874835953116416931e-02,-7.081972435116767883e-03,7.743403781205415726e-03,4.888006672263145447e-02,2.139829099178314209e-02,-3.086381778120994568e-02,-3.266407176852226257e-02,3.045952133834362030e-02,-1.798495464026927948e-02,2.079797536134719849e-02,-2.180987596511840820e-02,1.839637942612171173e-02,5.204994231462478638e-02,8.559367270208895206e-04,1.037111729383468628e-01,5.548595916479825974e-03,2.396878227591514587e-02,6.008771806955337524e-02,-3.625469282269477844e-02,8.384434506297111511e-03,-1.661854423582553864e-02,2.551981434226036072e-02,3.298600763082504272e-02,4.511989280581474304e-02,-3.812454268336296082e-02,-1.250396296381950378e-02,-3.144673630595207214e-02,2.945272065699100494e-02,-2.152651734650135040e-02,-1.108385622501373291e-01,-4.675212316215038300e-03,3.555128723382949829e-02,6.529970467090606689e-02,-1.542670931667089462e-02,-2.589423093013465405e-04,-5.688568204641342163e-02,2.878318075090646744e-03,-1.138205174356698990e-02,-2.142322435975074768e-02,-7.305275648832321167e-02,-3.221735730767250061e-02,-4.296004772186279297e-03,-6.439774297177791595e-03,-3.693212522193789482e-03,-3.645378723740577698e-02,1.355982571840286255e-02,1.767906360328197479e-02,3.758101910352706909e-02,4.959911853075027466e-02,1.295516733080148697e-02,-9.528896957635879517e-02,5.035473406314849854e-02,-3.739073127508163452e-02,-8.560207672417163849e-03,1.157801877707242966e-02,8.998508751392364502e-02,3.845232073217630386e-03,2.979773655533790588e-02,1.935280975885689259e-03,-4.816212877631187439e-02,1.254380866885185242e-02,-2.182208001613616943e-03,-6.848670542240142822e-02,-3.973392769694328308e-02,3.998668864369392395e-03,-5.589522421360015869e-03,-8.109450340270996094e-02,-4.251437634229660034e-02,-1.499666552990674973e-02,-4.488189145922660828e-02,-1.523008290678262711e-02,3.148587793111801147e-02,2.660407312214374542e-02,-1.238063629716634750e-02,-5.114906281232833862e-02,-5.004655197262763977e-02,1.079461723566055298e-02,2.152427844703197479e-02,-1.026148675009608269e-03,-6.960934028029441833e-03,-2.919477969408035278e-02,-2.379564009606838226e-02,5.578617379069328308e-02,-7.064006058499217033e-04,9.396069683134555817e-03,6.589917466044425964e-03,4.460593685507774353e-02,-5.230560433119535446e-03,-4.934404417872428894e-02,-5.445891618728637695e-02,-8.781557902693748474e-03,1.456397958099842072e-02,4.003067314624786377e-02,2.619882300496101379e-02,3.138244384899735451e-03,-1.635074429214000702e-02,8.731696754693984985e-02,-2.999030798673629761e-02,-5.550725013017654419e-02,1.030918490141630173e-02,5.491210892796516418e-02,-3.079334972426295280e-03,1.447240822017192841e-03,-5.336879286915063858e-03,-1.521709095686674118e-02,8.114862255752086639e-03,1.808487065136432648e-02,7.664344459772109985e-02,-4.081804305315017700e-02,-2.763532474637031555e-02,-1.152945403009653091e-02,4.168391972780227661e-02,-3.799109533429145813e-02,-1.249977108091115952e-02,2.179784700274467468e-02,-5.611930391751229763e-04,3.332125768065452576e-02,-2.153346501290798187e-02,-6.280125584453344345e-03,-5.782444030046463013e-02,-3.046882525086402893e-02,5.615759175270795822e-03,-3.322484716773033142e-02,-3.768210590351372957e-04,4.673755913972854614e-02,-3.633571043610572815e-02,1.059874799102544785e-02,-9.792805463075637817e-02,-4.305305331945419312e-02,-6.998030003160238266e-03,1.975937560200691223e-02,-2.029886282980442047e-02,2.616141282487660646e-04,-5.200278759002685547e-02,1.292077824473381042e-02,2.051259949803352356e-02,-6.984455883502960205e-02,-9.358460083603858948e-03,3.070556186139583588e-02,6.235060095787048340e-02,3.357720747590065002e-02,1.494553592056035995e-02,-2.794128283858299255e-02,6.799971451982855797e-04,3.575701732188463211e-03,-3.788213059306144714e-02,5.759677290916442871e-02,-4.945300146937370300e-02,-2.069065347313880920e-02,-4.222977906465530396e-03,-1.132792700082063675e-02,6.797919049859046936e-03,2.968788333237171173e-02,4.037529230117797852e-03,-4.702324047684669495e-02,-6.425879150629043579e-02,-1.663135364651679993e-02,-2.139104716479778290e-02,-4.796895757317543030e-02,-3.976262733340263367e-02,-2.674274332821369171e-02,-3.800499811768531799e-02,5.670272931456565857e-02,-3.275237046182155609e-03,4.128571599721908569e-03,3.096646862104535103e-03,-5.724636092782020569e-02,4.578887950628995895e-03,1.819770224392414093e-02,2.726296707987785339e-02,-1.790209114551544189e-02,4.474447667598724365e-02,3.195426659658551216e-03,9.433212690055370331e-03,-2.202600426971912384e-02,2.378651499748229980e-02,-3.172053396701812744e-02,5.437066312879323959e-03,4.191197454929351807e-03,-1.756476238369941711e-02,2.581591159105300903e-02,2.350597269833087921e-02,-2.929707290604710579e-03,1.635309122502803802e-02,4.034488275647163391e-02,-2.682208269834518433e-02,3.602680936455726624e-02,2.551279030740261078e-02,1.510078087449073792e-02,2.132698334753513336e-02,4.995381925255060196e-03,1.977045461535453796e-02,-4.751272872090339661e-02,2.314592525362968445e-02,3.043249063193798065e-02,6.464344263076782227e-02,1.079378928989171982e-02,8.585900999605655670e-03,2.098906598985195160e-02,6.684596883133053780e-04,7.906935177743434906e-03,2.971845865249633789e-02,-9.047168307006359100e-03,1.078474335372447968e-02,-7.902229204773902893e-03,-4.230382665991783142e-02,2.343988046050071716e-02,-4.313773289322853088e-02,-1.503825653344392776e-02,8.103756117634475231e-04,2.020286582410335541e-02,-1.386057492345571518e-02,3.255444020032882690e-02,4.856146872043609619e-02,-3.625759109854698181e-02,6.982703506946563721e-02,-4.142972081899642944e-02,1.205593906342983246e-02,-1.159799285233020782e-02,-4.354872182011604309e-02,-2.110783010721206665e-02,3.115004859864711761e-02,-7.032108493149280548e-03,-5.215714499354362488e-02,-3.422718867659568787e-02,3.512121737003326416e-02,3.614328335970640182e-03,1.860755728557705879e-04,2.243421599268913269e-02,4.191644489765167236e-02,2.699415571987628937e-02,-1.987558417022228241e-02,5.074485018849372864e-02,1.174249686300754547e-02,-1.618717610836029053e-02,-3.856049850583076477e-02,-3.830038476735353470e-03,3.130872175097465515e-02,4.023493081331253052e-02,-5.853230832144618034e-04,6.477752700448036194e-03,5.246429890394210815e-02,-4.495442286133766174e-02,1.631103828549385071e-02,3.072334267199039459e-02,-3.711258992552757263e-02,-7.731025665998458862e-02,4.416476935148239136e-02,8.772154338657855988e-03,5.119265988469123840e-02,2.119874581694602966e-02,3.734740242362022400e-02,3.181308880448341370e-02,4.699281230568885803e-02,2.158885635435581207e-02,-1.751453801989555359e-02,-4.885094985365867615e-02,3.154826350510120392e-03,-1.215334050357341766e-02,4.063268378376960754e-02,4.918056726455688477e-02,3.021574765443801880e-02,3.023686073720455170e-02,-2.687727473676204681e-02,1.208507828414440155e-02,-5.658962298184633255e-03,3.268843516707420349e-02,9.954109787940979004e-02,2.802402945235371590e-03,1.464379206299781799e-02,6.338843610137701035e-03,3.684185072779655457e-02,2.603100612759590149e-02,2.570174820721149445e-02,2.526100957766175270e-03,-5.087769031524658203e-02,-1.790577918291091919e-02,-6.222239136695861816e-02,6.330635864287614822e-03,1.790308207273483276e-02,-2.510691434144973755e-02,-1.146682724356651306e-02,1.662386581301689148e-02,-2.609117701649665833e-02,1.658593490719795227e-02,4.944850131869316101e-02,-1.153157185763120651e-02,-4.220861941576004028e-02,1.795042492449283600e-02,-2.664126455783843994e-02,-1.862959377467632294e-02,1.704950118437409401e-03,2.289976924657821655e-02,1.435559336096048355e-02,2.706836676225066185e-03,7.693252991884946823e-03,-4.278778657317161560e-02,1.148259546607732773e-02,-5.555928871035575867e-02,9.373435750603675842e-03,-4.022733867168426514e-02,8.893163874745368958e-03,3.756821900606155396e-02,-3.649627044796943665e-02,7.309631258249282837e-02,1.566272787749767303e-02,1.275532841682434082e-01,-1.053735241293907166e-02,3.580553457140922546e-02,5.181792005896568298e-02,-2.410831116139888763e-02,1.267240848392248154e-03,2.002074196934700012e-02,1.103762071579694748e-02,1.836538128554821014e-02,-2.455839328467845917e-02,4.487226158380508423e-02,4.919789731502532959e-02,-2.759087830781936646e-02,4.367094114422798157e-02,1.009143330156803131e-02,-3.565489873290061951e-02,-6.509898602962493896e-02,-5.649982392787933350e-02,1.231878437101840973e-02,-4.674272611737251282e-02,1.020294707268476486e-02,-7.889532297849655151e-02,8.550735947210341692e-05,3.727603703737258911e-02,-2.916364371776580811e-02,-3.077703900635242462e-02,-2.372267283499240875e-02,7.676955312490463257e-02,3.728957846760749817e-02,2.534164488315582275e-02,2.388842217624187469e-02,-2.102924883365631104e-02,2.155730500817298889e-03,-2.626143023371696472e-02,-6.006824597716331482e-02,-3.970064222812652588e-02,2.483946643769741058e-02,8.453462272882461548e-02,4.305615089833736420e-03,-1.330885291099548340e-02,-2.816172316670417786e-02,-8.844483643770217896e-03,-1.196272019296884537e-02,4.838453233242034912e-02,-1.544147264212369919e-03,3.878911957144737244e-02,-5.627806764096021652e-03,1.890248991549015045e-02,-3.512106090784072876e-02,6.117071025073528290e-04,2.192748896777629852e-02,-2.856974862515926361e-02,-1.209058891981840134e-02,3.454893454909324646e-02,7.426229771226644516e-03,2.909089811146259308e-02,5.155134573578834534e-02,-8.009190671145915985e-03,-6.364317983388900757e-02,-3.834483772516250610e-02,-6.849500522433864567e-33,-1.916354894638061523e-02,-3.912616148591041565e-02,1.670840312726795673e-03,6.984679494053125381e-03,-5.762989073991775513e-02,4.035700112581253052e-02,4.131453484296798706e-02,4.111213609576225281e-02,-8.106640726327896118e-02,1.928532682359218597e-02,3.403365612030029297e-02,1.126180961728096008e-02,4.927862435579299927e-03,1.366876903921365738e-02,4.059304483234882355e-03,3.751979395747184753e-02,1.954732462763786316e-02,-9.862351231276988983e-03,-4.041313380002975464e-02,7.895442657172679901e-03,1.674773544073104858e-02,-5.576724186539649963e-03,3.093040362000465393e-02,2.578894421458244324e-02,-3.860331326723098755e-02,-1.130319908261299133e-01,-8.843880146741867065e-02,7.674575317651033401e-03,-1.336494553834199905e-02,-5.705404281616210938e-02,-3.426446765661239624e-02,-6.708426028490066528e-02,3.031436167657375336e-02,1.972827501595020294e-02,1.671069860458374023e-02,1.998353051021695137e-03,-5.482754856348037720e-02,2.525694202631711960e-03,5.418714508414268494e-02,-2.616436593234539032e-02,1.601284183561801910e-02,-5.980644747614860535e-02,1.396320946514606476e-02,-3.045731782913208008e-02,2.436319179832935333e-02,-3.615720197558403015e-02,-4.307143390178680420e-02,1.390571705996990204e-02,-1.519719697535037994e-02,-4.047848656773567200e-02,1.668944396078586578e-02,1.149880699813365936e-02,-7.336821407079696655e-02,-4.328055679798126221e-02,-2.152615226805210114e-02,2.671072073280811310e-02,3.365831822156906128e-02,3.763355314731597900e-02,-3.367290645837783813e-02,3.198223188519477844e-02,6.497404724359512329e-02,-1.162144634872674942e-02,-2.175309136509895325e-02,4.614226147532463074e-02,-1.576523296535015106e-02,-5.557812284678220749e-03,4.523086175322532654e-02,3.393404558300971985e-02,-1.175570636987686157e-01,-3.000950627028942108e-02,2.794036269187927246e-02,-4.975685849785804749e-02,1.143722049891948700e-02,1.188624417409300804e-03,1.652444154024124146e-02,-3.564466908574104309e-02,6.061556749045848846e-03,-1.078702509403228760e-02,2.586852759122848511e-02,5.927523225545883179e-02,-1.260068640112876892e-02,3.961126320064067841e-03,2.188508212566375732e-02,-4.256222397089004517e-02,2.301566302776336670e-02,4.759033769369125366e-02,2.011694945394992828e-02,7.620429992675781250e-02,-2.115400508046150208e-03,-5.001755803823471069e-02,-1.155110262334346771e-02,2.666181884706020355e-02,-3.988815844058990479e-02,1.613519527018070221e-02,-3.960548341274261475e-02,5.758820101618766785e-02,3.292180970311164856e-02,2.868190594017505646e-02,7.054024841636419296e-03,1.486326451413333416e-03,3.253440558910369873e-02,-4.775596410036087036e-02,-3.680853918194770813e-02,3.833108767867088318e-02,-1.922494359314441681e-02,3.476911224424839020e-03,3.665833920240402222e-02,-1.956974854692816734e-03,-7.149931043386459351e-03,-2.675972320139408112e-02,4.415209963917732239e-02,1.390770729631185532e-02,-2.581042051315307617e-02,5.426627118140459061e-03,-5.250389222055673599e-03,-3.350415080785751343e-02,1.090343110263347626e-02,5.586230545304715633e-04,9.402673691511154175e-03,1.605129241943359375e-02,7.625096291303634644e-02,7.169823348522186279e-02,-1.905464753508567810e-02,-2.430593594908714294e-02,-3.905405523255467415e-03,-1.114496402442455292e-02,6.043170578777790070e-03,-6.861362606287002563e-02,-2.108173072338104248e-02,-2.445048280060291290e-02,1.119773555546998978e-02,-1.815741509199142456e-02,2.735842201673222007e-07,4.633427783846855164e-02,1.701639965176582336e-02,-1.786003448069095612e-02,-7.117348164319992065e-02,-1.156549155712127686e-02,-4.534853249788284302e-02,-6.258410960435867310e-02,1.581145450472831726e-02,7.340454612858593464e-04,-1.193339750170707703e-02,2.981331385672092438e-02,-1.328841131180524826e-02,5.306887626647949219e-02,-7.773325312882661819e-03,-1.209095679223537445e-02,-2.718987502157688141e-02,3.061698982492089272e-03,-5.782856419682502747e-02,-5.168496817350387573e-02,-3.963010013103485107e-02,5.261797830462455750e-02,-7.952618412673473358e-03,3.949597477912902832e-02,3.735512495040893555e-02,2.154912240803241730e-02,4.055109620094299316e-02,-4.092716053128242493e-02,-3.528475761413574219e-02,7.200405467301607132e-03,-4.194692522287368774e-02,3.497271984815597534e-02,-3.187231346964836121e-02,-2.839571097865700722e-04,-3.742252662777900696e-02,-7.485933019779622555e-04,7.784636691212654114e-04,2.267955243587493896e-02,-4.357250034809112549e-02,2.390800788998603821e-02,3.429327905178070068e-02,-4.773733764886856079e-02,1.736404374241828918e-03,2.740583149716258049e-03,-3.225101530551910400e-02,5.511737242341041565e-02,-1.797653920948505402e-02,-2.513104677200317383e-02,1.116749923676252365e-02,-3.003005869686603546e-02,5.905619636178016663e-02,2.917575091123580933e-02,-5.270679481327533722e-03,-2.461917512118816376e-02,5.121982470154762268e-02,3.523118095472455025e-03,-4.664501920342445374e-02,7.392531726509332657e-03,-4.966166242957115173e-02,3.863186575472354889e-03,-3.222097083926200867e-02,-1.939950324594974518e-02,-3.788894414901733398e-02,1.966392435133457184e-02,-3.487376496195793152e-02,6.486705970019102097e-03,2.630284428596496582e-02,3.185435011982917786e-02,1.839551083822212084e-34,4.488044977188110352e-02,-4.282267764210700989e-02,1.552956178784370422e-02,-1.829799823462963104e-02,-2.863250114023685455e-02,-2.630431763827800751e-02,7.226701080799102783e-02,1.879022456705570221e-02,5.885571613907814026e-02,7.507663220167160034e-03,-1.035874150693416595e-02
