0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
3,1,0,0
3,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
5,2,0,0
5,2,0,0
5,2,0,0
5,2,0,0
6,2,0,0
6,2,0,0
7,2,0,0
7,2,0,0
7,2,0,0
8,3,0,0
8,3,0,0
8,3,0,0
9,3,0,0
9,3,0,0
9,3,0,0
9,3,0,0
10,4,1,0
10,4,1,0
11,4,1,0
11,4,1,0
11,4,1,0
12,4,1,0
12,4,1,0
12,4,1,0
13,5,1,0
13,5,1,0
13,5,1,0
13,5,1,0
13,5,1,0
13,5,1,0
14,5,1,0
14,5,1,0
15,5,1,0
15,5,1,0
16,5,1,0
16,5,1,0
16,5,1,0
16,5,1,0
17,6,1,0
17,6,1,0
18,6,1,0
18,6,1,0
19,6,1,0
19,6,1,0
20,6,1,0
20,6,1,0
20,6,1,0
20,6,1,0
21,7,2,0
21,7,2,0
21,7,2,0
22,7,2,0
22,7,2,0
23,7,2,0
23,7,2,0
23,7,2,0
24,8,2,0
24,8,2,0
24,8,2,0
24,8,2,0
25,8,2,0
25,8,2,0
25,8,2,0
25,8,2,0
26,9,3,1
26,9,3,1
27,9,3,1
27,9,3,1
27,9,3,1
27,9,3,1
28,10,3,1
28,10,3,1
29,10,3,1
29,10,3,1
29,10,3,1
30,10,3,1
30,10,3,1
31,11,3,1
31,11,3,1
31,11,3,1
32,11,3,1
32,11,3,1
33,11,3,1
33,11,3,1
33,11,3,1
34,11,3,1
34,11,3,1
34,11,3,1
35,11,3,1
35,11,3,1
35,11,3,1
36,11,3,1
36,11,3,1
36,11,3,1
36,11,3,1
37,12,3,1
37,12,3,1
37,12,3,1
37,12,3,1
38,12,3,1
38,12,3,1
39,12,3,1
39,12,3,1
40,13,3,1
40,13,3,1
40,13,3,1
40,13,3,1
41,13,3,1
41,13,3,1
41,13,3,1
42,13,3,1
42,13,3,1
42,13,3,1
43,14,3,1
43,14,3,1
43,14,3,1
43,14,3,1
44,14,3,1
44,14,3,1
45,15,3,1
45,15,3,1
45,15,3,1
45,15,3,1
46,15,3,1
46,15,3,1
46,15,3,1
46,15,3,1
47,16,4,1
47,16,4,1
47,16,4,1
47,16,4,1
48,16,4,1
48,16,4,1
48,16,4,1
49,16,4,1
49,16,4,1
49,16,4,1
50,17,4,1
50,17,4,1
51,17,4,1
51,17,4,1
52,17,4,1
52,17,4,1
53,17,4,1
53,17,4,1
53,17,4,1
53,17,4,1
54,18,4,1
54,18,4,1
55,18,4,1
55,18,4,1
55,18,4,1
55,18,4,1
56,19,4,1
56,19,4,1
57,19,4,1
57,19,4,1
58,19,4,1
58,19,4,1
59,20,5,2
59,20,5,2
60,20,5,2
60,20,5,2
60,20,5,2
61,20,5,2
61,20,5,2
62,20,5,2
62,20,5,2
63,20,5,2
63,20,5,2
63,20,5,2
64,20,5,2
64,20,5,2
64,20,5,2
64,20,5,2
65,21,5,2
65,21,5,2
65,21,5,2
65,21,5,2
65,21,5,2
65,21,5,2
65,21,5,2
65,21,5,2
65,21,5,2
66,21,5,2
66,21,5,2
67,21,5,2
67,21,5,2
67,21,5,2
68,21,5,2
68,21,5,2
69,22,5,2
69,22,5,2
69,22,5,2
69,22,5,2
70,22,5,2
70,22,5,2
70,22,5,2
71,22,5,2
71,22,5,2
72,22,5,2
72,22,5,2
73,22,5,2
73,22,5,2
73,22,5,2
73,22,5,2
73,22,5,2
74,22,5,2
74,22,5,2
75,22,5,2
75,22,5,2
75,22,5,2
75,22,5,2
76,23,6,2
76,23,6,2
76,23,6,2
77,23,6,2
77,23,6,2
78,23,6,2
78,23,6,2
78,23,6,2
79,24,6,2
79,24,6,2
79,24,6,2
80,24,6,2
79,24,6,2
80,24,6,2
80,24,6,2
81,24,6,2
81,24,6,2
82,25,6,2
82,25,6,2
82,25,6,2
83,25,6,2
83,25,6,2
84,26,6,2
84,26,6,2
84,26,6,2
84,26,6,2
84,26,6,2
84,26,6,2
84,26,6,2
85,26,6,2
85,26,6,2
85,26,6,2
85,26,6,2
85,26,6,2
86,26,6,2
86,26,6,2
86,26,6,2
86,26,6,2
87,26,6,2
87,26,6,2
87,26,6,2
88,26,6,2
88,26,6,2
88,26,6,2
89,27,6,2
89,27,6,2
89,27,6,2
89,27,6,2
89,27,6,2
90,27,6,2
90,27,6,2
90,27,6,2
90,27,6,2
90,27,6,2
