0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,1,0,0
2,1,0,0
2,1,0,0
3,1,0,0
3,1,0,0
3,1,0,0
3,1,0,0
4,2,0,0
4,2,0,0
4,2,0,0
4,2,0,0
4,2,0,0
5,2,0,0
5,2,0,0
6,2,0,0
6,2,0,0
7,2,0,0
7,2,0,0
7,2,0,0
8,3,1,0
8,3,1,0
9,3,1,0
9,3,1,0
10,3,1,0
10,3,1,0
10,3,1,0
11,4,1,0
11,4,1,0
11,4,1,0
11,4,1,0
11,4,1,0
12,4,1,0
12,4,1,0
13,5,2,0
13,5,2,0
13,5,2,0
14,5,2,0
14,5,2,0
13,5,2,0
13,5,2,0
13,5,2,0
13,5,2,0
13,5,2,0
13,5,2,0
15,6,2,0
15,6,2,0
15,6,2,0
15,6,2,0
15,6,2,0
16,6,2,0
16,6,2,0
17,6,2,0
17,6,2,0
17,6,2,0
18,7,3,1
18,7,3,1
18,7,3,1
18,7,3,1
19,7,3,1
19,7,3,1
20,7,3,1
20,7,3,1
20,7,3,1
21,7,3,1
21,7,3,1
22,8,3,1
22,8,3,1
22,8,3,1
22,8,3,1
22,8,3,1
22,8,3,1
23,8,3,1
23,8,3,1
23,8,3,1
24,8,3,1
24,8,3,1
24,8,3,1
24,8,3,1
25,8,3,1
25,8,3,1
25,8,3,1
26,9,3,1
26,9,3,1
26,9,3,1
27,9,3,1
27,9,3,1
27,9,3,1
28,9,3,1
28,9,3,1
28,9,3,1
29,10,3,1
29,10,3,1
30,10,3,1
30,10,3,1
31,10,3,1
31,10,3,1
31,10,3,1
31,10,3,1
32,10,3,1
32,10,3,1
32,10,3,1
33,10,3,1
33,10,3,1
33,10,3,1
34,11,4,1
34,11,4,1
34,11,4,1
34,11,4,1
34,11,4,1
35,11,4,1
35,11,4,1
35,11,4,1
35,11,4,1
35,11,4,1
36,12,4,1
36,12,4,1
36,12,4,1
37,12,4,1
37,12,4,1
37,12,4,1
37,12,4,1
37,12,4,1
38,13,4,1
38,13,4,1
39,13,4,1
39,13,4,1
40,13,4,1
40,13,4,1
40,13,4,1
40,13,4,1
40,13,4,1
41,14,5,1
41,14,5,1
41,14,5,1
42,14,5,1
42,14,5,1
43,14,5,1
43,14,5,1
43,14,5,1
43,14,5,1
44,15,5,1
44,15,5,1
44,15,5,1
45,15,5,1
45,15,5,1
46,16,6,1
46,16,6,1
46,16,6,1
47,16,6,1
47,16,6,1
48,16,6,1
48,16,6,1
49,17,6,1
49,17,6,1
50,17,6,1
50,17,6,1
51,17,6,1
51,17,6,1
52,18,7,1
52,18,7,1
52,18,7,1
53,18,7,1
53,18,7,1
54,18,7,1
54,18,7,1
54,18,7,1
54,18,7,1
54,18,7,1
54,18,7,1
55,19,7,1
55,19,7,1
55,19,7,1
56,19,7,1
56,19,7,1
56,19,7,1
56,19,7,1
